3.1620 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
144.2950 	DATA 	Keypress: down
144.3069 	EXP 	fixation: autoDraw = False
144.3069 	EXP 	grating: autoDraw = False
144.3069 	EXP 	grating: ori = 0.0
144.3069 	EXP 	fixation: autoDraw = True
145.3067 	EXP 	fixation: autoDraw = False
145.3067 	EXP 	grating: autoDraw = True
145.6065 	EXP 	grating: autoDraw = False
146.1953 	EXP 	New trial (rep=62, index=0): None
146.1974 	DATA 	Keypress: down
146.2069 	EXP 	fixation: autoDraw = False
146.2069 	EXP 	grating: autoDraw = False
146.2069 	EXP 	grating: ori = -1.0
146.2069 	EXP 	fixation: autoDraw = True
147.2062 	EXP 	fixation: autoDraw = False
147.2062 	EXP 	grating: autoDraw = True
147.5060 	EXP 	grating: autoDraw = False
147.8113 	EXP 	New trial (rep=63, index=0): None
147.8135 	DATA 	Keypress: up
147.8230 	EXP 	fixation: autoDraw = False
147.8230 	EXP 	grating: autoDraw = False
147.8230 	EXP 	grating: ori = 3.0
147.8230 	EXP 	fixation: autoDraw = True
148.8223 	EXP 	fixation: autoDraw = False
148.8223 	EXP 	grating: autoDraw = True
149.1221 	EXP 	grating: autoDraw = False
149.9940 	EXP 	New trial (rep=64, index=0): None
149.9963 	DATA 	Keypress: down
150.0052 	EXP 	fixation: autoDraw = False
150.0052 	EXP 	grating: autoDraw = False
150.0052 	EXP 	grating: ori = -4.0
150.0052 	EXP 	fixation: autoDraw = True
151.0049 	EXP 	fixation: autoDraw = False
151.0049 	EXP 	grating: autoDraw = True
151.3047 	EXP 	grating: autoDraw = False
151.8431 	EXP 	New trial (rep=65, index=0): None
151.8455 	DATA 	Keypress: down
151.8544 	EXP 	fixation: autoDraw = False
151.8544 	EXP 	grating: autoDraw = False
151.8544 	EXP 	grating: ori = 2.0
151.8544 	EXP 	fixation: autoDraw = True
152.8542 	EXP 	fixation: autoDraw = False
152.8542 	EXP 	grating: autoDraw = True
153.1541 	EXP 	grating: autoDraw = False
153.4431 	EXP 	New trial (rep=66, index=0): None
153.4454 	DATA 	Keypress: down
153.4539 	EXP 	fixation: autoDraw = False
153.4539 	EXP 	grating: autoDraw = False
153.4539 	EXP 	grating: ori = 0.0
153.4539 	EXP 	fixation: autoDraw = True
154.4537 	EXP 	fixation: autoDraw = False
154.4537 	EXP 	grating: autoDraw = True
154.7534 	EXP 	grating: autoDraw = False
155.2915 	EXP 	New trial (rep=67, index=0): None
155.2931 	DATA 	Keypress: up
155.3031 	EXP 	fixation: autoDraw = False
155.3031 	EXP 	grating: autoDraw = False
155.3031 	EXP 	grating: ori = 3.0
155.3031 	EXP 	fixation: autoDraw = True
156.3030 	EXP 	fixation: autoDraw = False
156.3030 	EXP 	grating: autoDraw = True
156.6027 	EXP 	grating: autoDraw = False
156.9227 	EXP 	New trial (rep=68, index=0): None
156.9242 	DATA 	Keypress: down
156.9357 	EXP 	fixation: autoDraw = False
156.9357 	EXP 	grating: autoDraw = False
156.9357 	EXP 	grating: ori = -2.0
156.9357 	EXP 	fixation: autoDraw = True
157.9360 	EXP 	fixation: autoDraw = False
157.9360 	EXP 	grating: autoDraw = True
158.2357 	EXP 	grating: autoDraw = False
159.1572 	EXP 	New trial (rep=69, index=0): None
159.1595 	DATA 	Keypress: down
159.1687 	EXP 	fixation: autoDraw = False
159.1687 	EXP 	grating: autoDraw = False
159.1687 	EXP 	grating: ori = 0.0
159.1687 	EXP 	fixation: autoDraw = True
160.1684 	EXP 	fixation: autoDraw = False
160.1684 	EXP 	grating: autoDraw = True
160.4684 	EXP 	grating: autoDraw = False
160.7735 	EXP 	New trial (rep=70, index=0): None
160.7758 	DATA 	Keypress: up
160.7848 	EXP 	fixation: autoDraw = False
160.7848 	EXP 	grating: autoDraw = False
160.7848 	EXP 	grating: ori = 0.0
160.7848 	EXP 	fixation: autoDraw = True
161.7846 	EXP 	fixation: autoDraw = False
161.7846 	EXP 	grating: autoDraw = True
162.0843 	EXP 	grating: autoDraw = False
163.1062 	EXP 	New trial (rep=71, index=0): None
163.1086 	DATA 	Keypress: up
163.1174 	EXP 	fixation: autoDraw = False
163.1174 	EXP 	grating: autoDraw = False
163.1174 	EXP 	grating: ori = -3.0
163.1174 	EXP 	fixation: autoDraw = True
164.1169 	EXP 	fixation: autoDraw = False
164.1169 	EXP 	grating: autoDraw = True
164.4167 	EXP 	grating: autoDraw = False
164.8541 	DATA 	Keypress: down
164.8722 	EXP 	New trial (rep=72, index=0): None
164.8837 	EXP 	fixation: autoDraw = False
164.8837 	EXP 	grating: autoDraw = False
164.8837 	EXP 	grating: ori = -1.0
164.8837 	EXP 	fixation: autoDraw = True
165.8832 	EXP 	fixation: autoDraw = False
165.8832 	EXP 	grating: autoDraw = True
166.1828 	EXP 	grating: autoDraw = False
166.8552 	EXP 	New trial (rep=73, index=0): None
166.8576 	DATA 	Keypress: up
166.8661 	EXP 	fixation: autoDraw = False
166.8661 	EXP 	grating: autoDraw = False
166.8661 	EXP 	grating: ori = 0.0
166.8661 	EXP 	fixation: autoDraw = True
167.8658 	EXP 	fixation: autoDraw = False
167.8658 	EXP 	grating: autoDraw = True
168.1656 	EXP 	grating: autoDraw = False
168.6376 	EXP 	New trial (rep=74, index=0): None
168.6400 	DATA 	Keypress: up
168.6487 	EXP 	fixation: autoDraw = False
168.6487 	EXP 	grating: autoDraw = False
168.6487 	EXP 	grating: ori = -1.0
168.6487 	EXP 	fixation: autoDraw = True
169.6491 	EXP 	fixation: autoDraw = False
169.6491 	EXP 	grating: autoDraw = True
169.9488 	EXP 	grating: autoDraw = False
170.7367 	EXP 	New trial (rep=75, index=0): None
170.7390 	DATA 	Keypress: up
170.7481 	EXP 	fixation: autoDraw = False
170.7481 	EXP 	grating: autoDraw = False
170.7481 	EXP 	grating: ori = -1.0
170.7481 	EXP 	fixation: autoDraw = True
171.7477 	EXP 	fixation: autoDraw = False
171.7477 	EXP 	grating: autoDraw = True
172.0477 	EXP 	grating: autoDraw = False
172.5861 	EXP 	New trial (rep=76, index=0): None
172.5884 	DATA 	Keypress: up
172.5976 	EXP 	fixation: autoDraw = False
172.5976 	EXP 	grating: autoDraw = False
172.5976 	EXP 	grating: ori = -5.0
172.5976 	EXP 	fixation: autoDraw = True
173.5971 	EXP 	fixation: autoDraw = False
173.5971 	EXP 	grating: autoDraw = True
173.8970 	EXP 	grating: autoDraw = False
174.2334 	EXP 	New trial (rep=77, index=0): None
174.2351 	DATA 	Keypress: down
174.2471 	EXP 	fixation: autoDraw = False
174.2471 	EXP 	grating: autoDraw = False
174.2471 	EXP 	grating: ori = 0.0
174.2471 	EXP 	fixation: autoDraw = True
175.2465 	EXP 	fixation: autoDraw = False
175.2465 	EXP 	grating: autoDraw = True
175.5463 	EXP 	grating: autoDraw = False
176.7517 	EXP 	New trial (rep=78, index=0): None
176.7538 	DATA 	Keypress: up
176.7628 	EXP 	fixation: autoDraw = False
176.7628 	EXP 	grating: autoDraw = False
176.7628 	EXP 	grating: ori = 0.0
176.7628 	EXP 	fixation: autoDraw = True
177.7625 	EXP 	fixation: autoDraw = False
177.7625 	EXP 	grating: autoDraw = True
178.0624 	EXP 	grating: autoDraw = False
178.5008 	EXP 	New trial (rep=79, index=0): None
178.5032 	DATA 	Keypress: up
178.5121 	EXP 	fixation: autoDraw = False
178.5121 	EXP 	grating: autoDraw = False
178.5121 	EXP 	grating: ori = -5.0
178.5121 	EXP 	fixation: autoDraw = True
179.5118 	EXP 	fixation: autoDraw = False
179.5118 	EXP 	grating: autoDraw = True
179.8117 	EXP 	grating: autoDraw = False
180.3999 	EXP 	New trial (rep=80, index=0): None
180.4020 	DATA 	Keypress: down
180.4116 	EXP 	fixation: autoDraw = False
180.4116 	EXP 	grating: autoDraw = False
180.4116 	EXP 	grating: ori = 0.0
180.4116 	EXP 	fixation: autoDraw = True
181.4113 	EXP 	fixation: autoDraw = False
181.4113 	EXP 	grating: autoDraw = True
181.7111 	EXP 	grating: autoDraw = False
182.3659 	EXP 	New trial (rep=81, index=0): None
182.3681 	DATA 	Keypress: up
182.3775 	EXP 	fixation: autoDraw = False
182.3775 	EXP 	grating: autoDraw = False
182.3775 	EXP 	grating: ori = 3.0
182.3775 	EXP 	fixation: autoDraw = True
183.3771 	EXP 	fixation: autoDraw = False
183.3771 	EXP 	grating: autoDraw = True
183.6770 	EXP 	grating: autoDraw = False
184.2481 	EXP 	New trial (rep=82, index=0): None
184.2502 	DATA 	Keypress: down
184.2602 	EXP 	fixation: autoDraw = False
184.2602 	EXP 	grating: autoDraw = False
184.2602 	EXP 	grating: ori = 1.0
184.2602 	EXP 	fixation: autoDraw = True
185.2601 	EXP 	fixation: autoDraw = False
185.2601 	EXP 	grating: autoDraw = True
185.5595 	EXP 	grating: autoDraw = False
186.1481 	EXP 	New trial (rep=83, index=0): None
186.1507 	DATA 	Keypress: down
186.1596 	EXP 	fixation: autoDraw = False
186.1596 	EXP 	grating: autoDraw = False
186.1596 	EXP 	grating: ori = -3.0
186.1596 	EXP 	fixation: autoDraw = True
187.1592 	EXP 	fixation: autoDraw = False
187.1592 	EXP 	grating: autoDraw = True
187.4591 	EXP 	grating: autoDraw = False
188.1813 	EXP 	New trial (rep=84, index=0): None
188.1835 	DATA 	Keypress: down
188.1922 	EXP 	fixation: autoDraw = False
188.1922 	EXP 	grating: autoDraw = False
188.1922 	EXP 	grating: ori = 0.0
188.1922 	EXP 	fixation: autoDraw = True
189.1918 	EXP 	fixation: autoDraw = False
189.1918 	EXP 	grating: autoDraw = True
189.4916 	EXP 	grating: autoDraw = False
189.8468 	EXP 	New trial (rep=85, index=0): None
189.8490 	DATA 	Keypress: up
189.8584 	EXP 	fixation: autoDraw = False
189.8584 	EXP 	grating: autoDraw = False
189.8584 	EXP 	grating: ori = -4.0
189.8584 	EXP 	fixation: autoDraw = True
190.8582 	EXP 	fixation: autoDraw = False
190.8582 	EXP 	grating: autoDraw = True
191.1577 	EXP 	grating: autoDraw = False
191.5787 	EXP 	New trial (rep=86, index=0): None
191.5802 	DATA 	Keypress: down
191.5909 	EXP 	fixation: autoDraw = False
191.5909 	EXP 	grating: autoDraw = False
191.5909 	EXP 	grating: ori = 4.0
191.5909 	EXP 	fixation: autoDraw = True
192.5910 	EXP 	fixation: autoDraw = False
192.5910 	EXP 	grating: autoDraw = True
192.8906 	EXP 	grating: autoDraw = False
193.8625 	EXP 	New trial (rep=87, index=0): None
193.8647 	DATA 	Keypress: down
193.8735 	EXP 	fixation: autoDraw = False
193.8735 	EXP 	grating: autoDraw = False
193.8735 	EXP 	grating: ori = 0.0
193.8735 	EXP 	fixation: autoDraw = True
194.8733 	EXP 	fixation: autoDraw = False
194.8733 	EXP 	grating: autoDraw = True
195.1733 	EXP 	grating: autoDraw = False
195.7948 	EXP 	New trial (rep=88, index=0): None
195.7972 	DATA 	Keypress: up
195.8063 	EXP 	fixation: autoDraw = False
195.8063 	EXP 	grating: autoDraw = False
195.8063 	EXP 	grating: ori = 0.0
195.8063 	EXP 	fixation: autoDraw = True
196.8061 	EXP 	fixation: autoDraw = False
196.8061 	EXP 	grating: autoDraw = True
197.1063 	EXP 	grating: autoDraw = False
197.6279 	EXP 	New trial (rep=89, index=0): None
197.6306 	DATA 	Keypress: up
197.6393 	EXP 	fixation: autoDraw = False
197.6393 	EXP 	grating: autoDraw = False
197.6393 	EXP 	grating: ori = 0.0
197.6393 	EXP 	fixation: autoDraw = True
198.6389 	EXP 	fixation: autoDraw = False
198.6389 	EXP 	grating: autoDraw = True
198.9386 	EXP 	grating: autoDraw = False
199.4274 	EXP 	New trial (rep=90, index=0): None
199.4297 	DATA 	Keypress: up
199.4385 	EXP 	fixation: autoDraw = False
199.4385 	EXP 	grating: autoDraw = False
199.4385 	EXP 	grating: ori = 0.0
199.4385 	EXP 	fixation: autoDraw = True
200.4383 	EXP 	fixation: autoDraw = False
200.4383 	EXP 	grating: autoDraw = True
200.7380 	EXP 	grating: autoDraw = False
201.5598 	EXP 	New trial (rep=91, index=0): None
201.5620 	DATA 	Keypress: up
201.5708 	EXP 	fixation: autoDraw = False
201.5708 	EXP 	grating: autoDraw = False
201.5708 	EXP 	grating: ori = -2.0
201.5708 	EXP 	fixation: autoDraw = True
202.5707 	EXP 	fixation: autoDraw = False
202.5707 	EXP 	grating: autoDraw = True
202.8709 	EXP 	grating: autoDraw = False
203.3592 	EXP 	New trial (rep=92, index=0): None
203.3616 	DATA 	Keypress: down
203.3704 	EXP 	fixation: autoDraw = False
203.3704 	EXP 	grating: autoDraw = False
203.3704 	EXP 	grating: ori = -3.0
203.3704 	EXP 	fixation: autoDraw = True
204.3703 	EXP 	fixation: autoDraw = False
204.3703 	EXP 	grating: autoDraw = True
204.6700 	EXP 	grating: autoDraw = False
205.0585 	EXP 	New trial (rep=93, index=0): None
205.0608 	DATA 	Keypress: up
205.0699 	EXP 	fixation: autoDraw = False
205.0699 	EXP 	grating: autoDraw = False
205.0699 	EXP 	grating: ori = 4.0
205.0699 	EXP 	fixation: autoDraw = True
206.0696 	EXP 	fixation: autoDraw = False
206.0696 	EXP 	grating: autoDraw = True
206.3694 	EXP 	grating: autoDraw = False
207.2920 	EXP 	New trial (rep=94, index=0): None
207.2942 	DATA 	Keypress: down
207.3027 	EXP 	fixation: autoDraw = False
207.3027 	EXP 	grating: autoDraw = False
207.3027 	EXP 	grating: ori = 0.0
207.3027 	EXP 	fixation: autoDraw = True
208.3023 	EXP 	fixation: autoDraw = False
208.3023 	EXP 	grating: autoDraw = True
208.6019 	EXP 	grating: autoDraw = False
209.0239 	EXP 	New trial (rep=95, index=0): None
209.0260 	DATA 	Keypress: up
209.0358 	EXP 	fixation: autoDraw = False
209.0358 	EXP 	grating: autoDraw = False
209.0358 	EXP 	grating: ori = -3.0
209.0358 	EXP 	fixation: autoDraw = True
210.0347 	EXP 	grating: autoDraw = True
210.0513 	EXP 	fixation: autoDraw = False
210.3346 	EXP 	grating: autoDraw = False
210.4883 	EXP 	New trial (rep=96, index=0): None
210.4905 	DATA 	Keypress: down
210.5012 	EXP 	fixation: autoDraw = False
210.5012 	EXP 	grating: autoDraw = False
210.5012 	EXP 	grating: ori = 0.0
210.5012 	EXP 	fixation: autoDraw = True
211.5011 	EXP 	fixation: autoDraw = False
211.5011 	EXP 	grating: autoDraw = True
211.8009 	EXP 	grating: autoDraw = False
212.3563 	EXP 	New trial (rep=97, index=0): None
212.3584 	DATA 	Keypress: up
212.3675 	EXP 	fixation: autoDraw = False
212.3675 	EXP 	grating: autoDraw = False
212.3675 	EXP 	grating: ori = 0.0
212.3675 	EXP 	fixation: autoDraw = True
213.3671 	EXP 	fixation: autoDraw = False
213.3671 	EXP 	grating: autoDraw = True
213.6668 	EXP 	grating: autoDraw = False
217.4374 	EXP 	New trial (rep=98, index=0): None
217.4400 	DATA 	Keypress: up
217.4489 	EXP 	fixation: autoDraw = False
217.4489 	EXP 	grating: autoDraw = False
217.4489 	EXP 	grating: ori = 3.0
217.4489 	EXP 	fixation: autoDraw = True
218.4488 	EXP 	fixation: autoDraw = False
218.4488 	EXP 	grating: autoDraw = True
218.7485 	EXP 	grating: autoDraw = False
219.2535 	EXP 	New trial (rep=99, index=0): None
219.2557 	DATA 	Keypress: down
219.2652 	EXP 	fixation: autoDraw = False
219.2652 	EXP 	grating: autoDraw = False
219.2652 	EXP 	grating: ori = -3.0
219.2652 	EXP 	fixation: autoDraw = True
220.2648 	EXP 	fixation: autoDraw = False
220.2648 	EXP 	grating: autoDraw = True
220.5647 	EXP 	grating: autoDraw = False
221.1879 	DATA 	Keypress: down
221.1977 	EXP 	fixation: autoDraw = False
221.1977 	EXP 	grating: autoDraw = False
221.3979 	EXP 	window1: mouseVisible = True
